vehicle_id,model,manufacture_year,age_years,age_months,mileage_km,mileage_miles,battery_capacity_kwh,current_capacity_kwh,battery_health_percent,battery_cycles,base_price_lkr,region,region_cost_multiplier,avg_temperature_c,fast_charge_ratio,home_charging_available,public_charging_frequency,previous_repairs,needs_repair,repair_type,service_provider,labor_hours,labor_rate_lkr_per_hour,labor_cost_lkr,parts_cost_lkr,diagnostic_fee_lkr,service_charge_lkr,total_repair_cost_lkr,under_warranty,warranty_coverage_percent,out_of_pocket_cost_lkr,total_cost_usd,out_of_pocket_usd
SLEV_07441,Mahindra e2o,2017,9,108,119068,73985,10,7.59,75.92,595,2500000,Anuradhapura,0.85,29.5,0.296,True,Frequent,5,True,Power Electronics Module,General Auto Workshop,11.09,1694.98,18791.83,461446.0,11861.39,29355.08,540069.89,False,0.0,540069.89,1800.23,1800.23
SLEV_07442,Volkswagen ID.4,2022,4,48,42780,26582,77,69.73,90.56,213,14000000,Galle,0.9,25.0,0.138,True,Frequent,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07443,BMW i3,2015,11,132,147170,91447,42,25.48,60.66,735,15000000,Colombo,1.15,31.0,0.07,True,Occasional,3,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07444,Hyundai IONIQ Electric,2022,4,48,50262,31231,38,30.76,80.94,251,15000000,Kandy,0.95,31.8,0.734,False,Occasional,2,True,Battery Cooling System Repair,Independent EV Specialist,7.25,3336.25,24173.17,315990.45,6329.98,20982.91,382846.43,False,0.0,382846.43,1276.15,1276.15
SLEV_07445,Wuling Air EV,2021,5,60,61047,37932,26,20.22,77.77,305,4500000,Anuradhapura,0.85,30.5,0.316,True,Occasional,3,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07446,Mahindra e2o,2017,9,108,90604,56298,10,7.26,72.64,453,2500000,Matara,0.85,28.7,0.236,True,Frequent,4,True,Battery Thermal Management,Browns Hybrid Care,12.22,2052.43,25071.94,581400.04,4064.47,46043.25,689383.91,False,0.0,689383.91,2297.95,2297.95
SLEV_07447,Mitsubishi i-MiEV,2013,13,156,142961,88831,16,8.23,51.41,714,2300000,Anuradhapura,0.85,26.7,0.511,True,Occasional,3,True,Window Regulator,Browns Hybrid Care,6.83,2988.69,20408.2,187491.01,6821.69,7701.24,232222.23,False,0.0,232222.23,774.07,774.07
SLEV_07448,MG ZS EV,2022,4,48,51642,32088,44,34.2,77.72,258,11000000,Anuradhapura,0.85,26.3,0.386,False,Occasional,0,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07449,Nissan Leaf,2020,6,72,56611,35176,40,32.67,81.67,283,9000000,Matara,0.85,30.1,0.136,True,Rare,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07450,BYD Atto 3,2022,4,48,43536,27052,60,52.4,87.33,217,12000000,Galle,0.9,30.4,0.687,False,Occasional,0,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07451,Hyundai IONIQ Electric,2023,3,36,27360,17000,38,32.49,85.51,136,15000000,Matara,0.85,27.5,0.286,False,Rare,2,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07452,BYD Atto 3,2022,4,48,44404,27591,60,50.6,84.34,222,12000000,Ratnapura,0.87,27.4,0.203,False,Occasional,0,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07453,MG ZS EV,2023,3,36,39974,24838,44,37.39,84.97,199,11000000,Ratnapura,0.87,30.9,0.35,False,Occasional,0,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07454,Nissan Leaf 62kWh,2019,7,84,84862,52730,62,46.03,74.24,424,12000000,Ratnapura,0.87,27.1,0.128,False,Occasional,2,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07455,Tesla Model 3,2017,9,108,89705,55740,75,51.09,68.11,448,18000000,Batticaloa,0.82,32.1,0.17,True,Very Frequent,2,True,Motor Bearing Replacement,Independent EV Specialist,7.7,2338.5,17998.17,708327.15,14320.53,48623.09,760220.52,False,0.0,760220.52,2534.07,2534.07
SLEV_07456,Wuling Air EV,2021,5,60,65883,40937,26,19.57,75.28,329,4500000,Jaffna,0.9,30.4,0.039,True,Very Frequent,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07457,Mercedes B250e,2018,8,96,60101,37345,28,20.27,72.4,300,18000000,Galle,0.9,26.5,0.395,True,Rare,3,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07458,Hyundai IONIQ Electric,2022,4,48,34753,21594,38,32.73,86.14,173,15000000,Ratnapura,0.87,24.8,0.073,True,Rare,2,True,Brake System Service,Authorized Dealer,11.94,3104.36,37068.97,50669.77,3991.22,1892.37,96533.25,False,0.0,96533.25,321.78,321.78
SLEV_07459,Nissan Leaf,2023,3,36,29102,18083,40,36.33,90.83,145,9000000,Anuradhapura,0.85,21.8,0.142,True,Rare,2,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07460,Hyundai IONIQ Electric,2023,3,36,26722,16604,38,33.26,87.51,133,15000000,Kurunegala,0.88,32.2,0.451,True,Occasional,2,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07461,Tesla Model S,2016,10,120,67287,41810,100,74.42,74.42,336,33000000,Negombo,1.0,26.7,0.233,True,Very Frequent,7,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07462,Hyundai IONIQ Electric,2024,2,24,18339,11395,38,34.14,89.84,91,15000000,Negombo,1.0,26.4,0.286,True,Very Frequent,0,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07463,Kia Niro EV,2019,7,84,88160,54780,64,48.37,75.58,440,15000000,Jaffna,0.9,27.6,0.338,True,Frequent,4,True,AC Compressor Repair,General Auto Workshop,6.72,2873.98,19319.22,161039.39,5800.08,3947.44,183716.08,False,0.0,183716.08,612.39,612.39
SLEV_07464,Mercedes B250e,2018,8,96,73744,45822,28,21.68,77.44,368,18000000,Matara,0.85,31.6,0.108,True,Occasional,3,True,Cooling Fan Replacement,Independent EV Specialist,12.69,2471.77,31355.2,118775.78,7417.68,5720.57,162708.26,False,0.0,162708.26,542.36,542.36
SLEV_07465,Mahindra e2o,2017,9,108,46934,29163,10,7.43,74.33,234,2500000,Jaffna,0.9,26.7,0.041,True,Occasional,4,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07466,Wuling Air EV,2024,2,24,17554,10907,26,22.31,85.83,87,4500000,Negombo,1.0,24.2,0.506,True,Very Frequent,0,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07467,Kia Niro EV,2021,5,60,27747,17241,64,54.39,84.98,138,15000000,Galle,0.9,28.9,0.564,True,Frequent,2,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07468,Hyundai IONIQ Electric,2023,3,36,23194,14412,38,34.5,90.8,115,15000000,Ratnapura,0.87,16.9,0.069,True,Rare,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07469,Kia Niro EV,2020,6,72,60182,37395,64,52.82,82.54,300,15000000,Negombo,1.0,28.2,0.793,True,Frequent,4,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07470,Wuling Air EV,2021,5,60,66528,41338,26,20.11,77.34,332,4500000,Ratnapura,0.87,30.4,0.129,True,Frequent,2,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07471,Mahindra e2o,2018,8,96,83070,51617,10,7.52,75.2,415,2500000,Negombo,1.0,29.8,0.234,True,Occasional,3,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07472,Volkswagen ID.4,2024,2,24,10214,6346,77,71.89,93.37,51,14000000,Negombo,1.0,28.8,0.622,False,Very Frequent,0,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07473,BMW i3,2023,3,36,30271,18809,42,35.23,83.88,151,15000000,Ratnapura,0.87,29.9,0.747,True,Very Frequent,0,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07474,BMW i3,2019,7,84,53439,33205,42,34.71,82.63,267,15000000,Colombo,1.15,24.2,0.345,True,Occasional,2,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07475,Hyundai IONIQ Electric,2021,5,60,58888,36591,38,30.23,79.55,294,15000000,Batticaloa,0.82,30.8,0.199,False,Frequent,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07476,Kia Niro EV,2022,4,48,44861,27875,64,55.55,86.79,224,15000000,Kandy,0.95,30.4,0.327,False,Occasional,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07477,MG ZS EV,2022,4,48,49558,30793,44,39.39,89.53,247,11000000,Galle,0.9,28.0,0.191,True,Frequent,1,True,Tire Replacement (Set),Independent EV Specialist,9.95,1847.75,18382.13,182955.99,5578.78,16054.67,231698.1,False,0.0,231698.1,772.33,772.33
SLEV_07478,Nissan Leaf 62kWh,2023,3,36,38865,24149,62,53.47,86.23,194,12000000,Batticaloa,0.82,29.6,0.417,False,Occasional,2,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07479,BMW i3,2019,7,84,59834,37179,42,33.32,79.33,299,15000000,Anuradhapura,0.85,29.6,0.613,False,Rare,3,True,Tire Replacement (Set),Independent EV Specialist,2.87,1921.29,5514.67,104253.76,12278.97,2620.56,126542.84,False,0.0,126542.84,421.81,421.81
SLEV_07480,Nissan Leaf 62kWh,2024,2,24,11898,7393,62,53.57,86.4,59,12000000,Anuradhapura,0.85,27.0,0.803,True,Frequent,0,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07481,MG ZS EV,2024,2,24,16388,10183,44,39.81,90.47,81,11000000,Negombo,1.0,26.8,0.016,False,Occasional,1,True,Window Regulator,Independent EV Specialist,10.11,1905.1,19263.27,55156.42,6866.07,1654.13,82473.2,True,57.82,34789.98,274.91,115.97
SLEV_07482,Wuling Air EV,2024,2,24,18117,11257,26,23.81,91.58,90,4500000,Galle,0.9,25.1,0.329,False,Rare,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07483,Hyundai IONIQ Electric,2017,9,108,95672,59447,38,27.21,71.6,478,15000000,Colombo,1.15,33.4,0.561,False,Frequent,4,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07484,BMW i3,2020,6,72,54564,33904,42,32.15,76.55,272,15000000,Negombo,1.0,29.7,0.299,False,Occasional,3,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07485,Tesla Model S,2016,10,120,70987,44109,100,65.91,65.91,354,33000000,Colombo,1.15,23.3,0.55,True,Rare,4,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07486,Hyundai IONIQ Electric,2021,5,60,64740,40227,38,29.09,76.57,323,15000000,Jaffna,0.9,31.5,0.154,True,Very Frequent,3,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07487,Volkswagen ID.4,2022,4,48,19898,12364,77,66.77,86.71,99,14000000,Ratnapura,0.87,34.7,0.045,False,Frequent,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07488,BMW i3,2018,8,96,85208,52945,42,30.93,73.65,426,15000000,Batticaloa,0.82,26.6,0.154,False,Frequent,4,True,Battery Thermal Management,Independent EV Specialist,16.49,2449.4,40384.31,707792.55,8600.09,31758.93,753957.67,False,0.0,753957.67,2513.19,2513.19
SLEV_07489,Hyundai IONIQ Electric,2022,4,48,55358,34397,38,30.59,80.5,276,15000000,Anuradhapura,0.85,28.3,0.224,True,Rare,3,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07490,Hyundai IONIQ Electric,2024,2,24,20887,12978,38,33.43,87.98,104,15000000,Ratnapura,0.87,30.9,0.184,True,Frequent,0,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07491,Kia Niro EV,2020,6,72,76097,47284,64,48.69,76.07,380,15000000,Batticaloa,0.82,27.3,0.34,False,Frequent,2,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07492,Tesla Model S,2023,3,36,32463,20171,100,94.32,94.32,162,33000000,Negombo,1.0,27.6,0.436,False,Rare,0,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07493,Kia Niro EV,2019,7,84,57467,35708,64,48.12,75.19,287,15000000,Ratnapura,0.87,27.7,0.252,False,Rare,3,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07494,Mahindra e2o,2017,9,108,93128,57867,10,7.0,70.03,465,2500000,Kandy,0.95,28.0,0.261,True,Occasional,5,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07495,Hyundai Kona Electric,2024,2,24,16643,10341,64,58.91,92.05,83,15000000,Colombo,1.15,30.7,0.248,True,Very Frequent,0,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07496,Wuling Air EV,2021,5,60,50349,31285,26,20.03,77.05,251,4500000,Negombo,1.0,32.3,0.087,True,Rare,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07497,Mitsubishi i-MiEV,2017,9,108,104505,64936,16,11.09,69.32,522,2300000,Batticaloa,0.82,26.8,0.154,True,Rare,4,True,Motor Bearing Replacement,Browns Hybrid Care,16.85,3151.77,53120.16,1183448.7,6454.39,80005.89,1343343.19,False,0.0,1343343.19,4477.81,4477.81
SLEV_07498,Mercedes B250e,2016,10,120,115197,71580,28,18.98,67.8,575,18000000,Kurunegala,0.88,31.4,0.08,True,Frequent,2,True,Power Electronics Module,Authorized Dealer,6.28,2431.42,15270.09,382574.33,5640.37,24361.71,442096.83,False,0.0,442096.83,1473.66,1473.66
SLEV_07499,Hyundai Kona Electric,2022,4,48,46965,29182,64,54.34,84.9,234,15000000,Matara,0.85,26.0,0.221,False,Frequent,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07500,Tesla Model S,2022,4,48,60721,37730,100,89.96,89.96,303,33000000,Galle,0.9,24.3,0.127,True,Frequent,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07501,Hyundai Kona Electric,2020,6,72,61180,38015,64,49.47,77.3,305,15000000,Colombo,1.15,28.4,0.061,True,Very Frequent,3,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07502,Nissan Leaf,2017,9,108,122163,75908,40,28.06,70.15,610,9000000,Kurunegala,0.88,31.9,0.214,False,Very Frequent,5,True,Battery Cooling System Repair,Independent EV Specialist,6.81,1431.69,9746.76,706168.75,8259.33,34425.14,765581.87,False,0.0,765581.87,2551.94,2551.94
SLEV_07503,BMW i3,2018,8,96,107783,66973,42,31.7,75.47,538,15000000,Galle,0.9,28.8,0.504,True,Occasional,1,True,12V Auxiliary Battery,General Auto Workshop,5.79,1523.88,8827.75,65079.95,13454.21,3938.33,90913.04,False,0.0,90913.04,303.04,303.04
SLEV_07504,Mitsubishi i-MiEV,2017,9,108,93108,57854,16,11.55,72.21,465,2300000,Galle,0.9,35.3,0.182,False,Frequent,5,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07505,Mahindra e2o,2016,10,120,66669,41426,10,6.49,64.88,333,2500000,Anuradhapura,0.85,26.8,0.223,True,Very Frequent,7,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07506,Mercedes B250e,2019,7,84,96173,59759,28,19.71,70.4,480,18000000,Jaffna,0.9,26.9,0.329,True,Occasional,3,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07507,Nissan Leaf 62kWh,2019,7,84,67557,41977,62,49.1,79.19,337,12000000,Matara,0.85,31.8,0.192,True,Very Frequent,4,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07508,BMW i3,2015,11,132,105500,65554,42,26.22,62.42,527,15000000,Matara,0.85,26.9,0.325,False,Very Frequent,4,True,Charging Port Repair,Hybrid Hub (Edirisinghe),8.85,1865.85,16509.81,175491.26,10872.24,7152.46,214724.6,False,0.0,214724.6,715.75,715.75
SLEV_07509,BMW i3,2023,3,36,37712,23433,42,35.18,83.76,188,15000000,Matara,0.85,26.3,0.327,True,Occasional,0,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07510,Tesla Model 3,2020,6,72,50766,31544,75,63.07,84.1,253,18000000,Ratnapura,0.87,35.4,0.036,True,Rare,2,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07511,Tesla Model 3,2023,3,36,34761,21599,75,69.07,92.1,173,18000000,Jaffna,0.9,28.5,0.196,False,Frequent,1,True,Battery Module Replacement,Authorized Dealer,3.2,2315.83,7418.98,2298244.88,3307.98,117456.52,2480450.96,False,0.0,2480450.96,8268.17,8268.17
SLEV_07512,Nissan Leaf,2018,8,96,62005,38528,40,30.95,77.38,310,9000000,Jaffna,0.9,24.9,0.253,False,Frequent,2,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07513,Mitsubishi i-MiEV,2018,8,96,109461,68015,16,10.85,67.79,547,2300000,Anuradhapura,0.85,28.6,0.242,False,Rare,2,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07514,Hyundai IONIQ Electric,2024,2,24,20263,12590,38,34.94,91.95,101,15000000,Galle,0.9,31.5,0.189,False,Rare,1,True,Motor Winding Repair,General Auto Workshop,4.14,2047.55,8485.38,1280888.09,7744.43,43938.22,1368644.79,False,0.0,1368644.79,4562.15,4562.15
SLEV_07515,Mitsubishi i-MiEV,2016,10,120,99648,61918,16,10.61,66.31,498,2300000,Colombo,1.15,27.8,0.212,True,Rare,2,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07516,BYD Atto 3,2023,3,36,29279,18193,60,51.91,86.52,146,12000000,Kurunegala,0.88,24.2,0.385,False,Rare,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07517,BYD Atto 3,2022,4,48,35141,21835,60,51.39,85.65,175,12000000,Jaffna,0.9,25.9,0.361,False,Occasional,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07518,MG ZS EV,2021,5,60,30614,19022,44,35.78,81.31,153,11000000,Galle,0.9,28.0,0.202,False,Frequent,2,True,Motor Winding Repair,Hybrid Hub (Edirisinghe),6.12,3872.79,23697.2,679552.77,5067.91,37148.42,778735.27,False,0.0,778735.27,2595.78,2595.78
SLEV_07519,Volkswagen ID.4,2023,3,36,24420,15173,77,70.65,91.75,122,14000000,Colombo,1.15,27.0,0.271,True,Rare,0,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07520,BYD Atto 3,2023,3,36,28590,17764,60,51.03,85.05,142,12000000,Matara,0.85,25.3,0.588,True,Frequent,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07521,Hyundai IONIQ Electric,2018,8,96,97357,60494,38,27.68,72.84,486,15000000,Ratnapura,0.87,27.3,0.183,True,Very Frequent,5,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07522,Mercedes B250e,2018,8,96,63164,39248,28,20.95,74.84,315,18000000,Ratnapura,0.87,26.0,0.221,True,Very Frequent,6,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07523,Nissan Leaf,2020,6,72,69007,42878,40,30.67,76.67,345,9000000,Batticaloa,0.82,23.5,0.076,True,Occasional,3,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07524,Nissan Leaf,2016,10,120,128381,79772,40,27.51,68.79,641,9000000,Galle,0.9,28.5,0.211,True,Frequent,6,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07525,BMW i3,2019,7,84,99519,61838,42,31.57,75.16,497,15000000,Kandy,0.95,25.7,0.446,False,Rare,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07526,Kia Niro EV,2023,3,36,28234,17543,64,59.57,93.08,141,15000000,Kandy,0.95,25.4,0.645,True,Very Frequent,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07527,Tesla Model 3,2021,5,60,36192,22488,75,59.63,79.5,180,18000000,Galle,0.9,23.5,0.043,False,Very Frequent,3,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07528,Nissan Leaf 62kWh,2023,3,36,27563,17126,62,54.97,88.66,137,12000000,Batticaloa,0.82,31.2,0.361,False,Rare,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07529,Tesla Model 3,2021,5,60,46621,28968,75,62.21,82.95,233,18000000,Negombo,1.0,27.0,0.116,True,Frequent,2,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07530,Nissan Leaf 62kWh,2024,2,24,8364,5197,62,57.74,93.13,41,12000000,Jaffna,0.9,30.2,0.231,True,Occasional,0,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07531,Hyundai IONIQ Electric,2019,7,84,68771,42732,38,27.73,72.98,343,15000000,Jaffna,0.9,30.8,0.271,True,Occasional,3,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07532,Nissan Leaf 62kWh,2023,3,36,26740,16615,62,51.6,83.22,133,12000000,Kurunegala,0.88,29.0,0.776,True,Very Frequent,0,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07533,Hyundai IONIQ Electric,2023,3,36,32531,20213,38,32.87,86.51,162,15000000,Kandy,0.95,28.3,0.052,True,Frequent,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07534,BMW i3,2018,8,96,44874,27883,42,29.82,71.0,224,15000000,Kurunegala,0.88,25.4,0.381,False,Rare,1,True,Cooling Fan Replacement,Authorized Dealer,2.42,2905.23,7043.59,182027.59,13944.96,10102.79,223501.36,False,0.0,223501.36,745.0,745.0
SLEV_07535,Mitsubishi i-MiEV,2015,11,132,95153,59125,16,11.28,70.52,475,2300000,Kurunegala,0.88,29.4,0.259,False,Frequent,8,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07536,BYD Atto 3,2024,2,24,17478,10860,60,53.01,88.35,87,12000000,Kurunegala,0.88,28.8,0.404,True,Frequent,1,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07537,Wuling Air EV,2022,4,48,24104,14977,26,22.66,87.16,120,4500000,Galle,0.9,31.7,0.401,False,Frequent,0,False,No Repair Needed,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0
SLEV_07538,Mitsubishi i-MiEV,2017,9,108,111514,69291,16,10.7,66.85,557,2300000,Kandy,0.95,32.0,0.113,True,Occasional,4,True,Control Unit Programming,Browns Hybrid Care,6.06,3482.36,21118.23,84717.93,11871.82,8311.47,121875.09,False,0.0,121875.09,406.25,406.25
SLEV_07539,BMW i3,2018,8,96,88893,55235,42,30.43,72.45,444,15000000,Galle,0.9,24.5,0.245,False,Very Frequent,6,True,Battery Management System (BMS),Independent EV Specialist,15.13,3344.55,50587.81,950167.23,12094.76,28474.7,1066689.14,False,0.0,1066689.14,3555.63,3555.63
